Linux 6.8.0-1024-aws (ip-172-31-34-59) 	03/31/25 	_x86_64_	(32 CPU)

11:18:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle

11:19:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:19:35     all   16.07    0.00    2.31    0.00    0.00    0.00    0.00    0.00    0.00   81.62
11:19:35       0   15.84    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.16
11:19:35       1   16.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
11:19:35       2   15.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.85
11:19:35       3   16.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
11:19:35       4   15.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.85
11:19:35       5   16.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
11:19:35       6   16.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
11:19:35       7   16.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
11:19:35       8   16.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
11:19:35       9   15.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.85
11:19:35      10   16.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
11:19:35      11   15.84    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.16
11:19:35      12   15.84    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.16
11:19:35      13   15.84    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.16
11:19:35      14   16.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
11:19:35      15   15.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   85.00
11:19:35      16   15.84    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.16
11:19:35      17   15.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.85
11:19:35      18   16.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
11:19:35      19   25.25    0.00   74.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:19:35      20   15.84    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.16
11:19:35      21   15.84    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.16
11:19:35      22   15.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   85.00
11:19:35      23   16.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
11:19:35      24   15.84    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.16
11:19:35      25   15.84    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.16
11:19:35      26   16.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
11:19:35      27   16.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
11:19:35      28   16.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
11:19:35      29   16.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
11:19:35      30   16.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
11:19:35      31   15.84    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   84.16

11:19:35     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:19:36     all    0.72    0.00    2.41    0.00    0.00    0.00    0.00    0.00    0.00   96.87
11:19:36       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36      19   23.00    0.00   77.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:19:36      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:36      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:19:36     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:19:37     all   41.57    0.00    1.38    0.00    0.00    0.00    0.00    0.00    0.00   57.05
11:19:37       0   41.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
11:19:37       1   41.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
11:19:37       2   41.58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.42
11:19:37       3   41.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
11:19:37       4   41.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
11:19:37       5   40.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   59.60
11:19:37       6   41.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
11:19:37       7   41.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
11:19:37       8   40.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   59.60
11:19:37       9   41.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
11:19:37      10   41.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
11:19:37      11   41.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
11:19:37      12   41.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
11:19:37      13   41.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
11:19:37      14   41.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
11:19:37      15   42.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:37      16   41.41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.59
11:19:37      17   41.58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.42
11:19:37      18   41.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
11:19:37      19   50.00    0.00   44.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:37      20   41.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
11:19:37      21   41.41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.59
11:19:37      22   41.58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.42
11:19:37      23   41.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
11:19:37      24   42.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:37      25   42.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:37      26   42.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:37      27   42.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:37      28   42.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:37      29   41.41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.59
11:19:37      30   42.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
11:19:37      31   41.41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.59

11:19:37     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:19:38     all   88.63    0.00    8.66    0.00    0.00    0.00    0.00    0.00    0.00    2.71
11:19:38       0   90.10    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00    1.98
11:19:38       1   89.11    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00    1.98
11:19:38       2   90.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:38       3   90.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:38       4   88.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:38       5   89.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:38       6   90.10    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00    1.98
11:19:38       7   90.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:38       8   88.12    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00    2.97
11:19:38       9   87.13    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00    3.96
11:19:38      10   87.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:38      11   88.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:38      12   89.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:38      13   87.13    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00    2.97
11:19:38      14   89.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:38      15   87.13    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00    2.97
11:19:38      16   89.11    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00    2.97
11:19:38      17   89.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:38      18   87.25    0.00    9.80    0.00    0.00    0.00    0.00    0.00    0.00    2.94
11:19:38      19   89.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:38      20   88.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:38      21   89.11    0.00    6.93    0.00    0.00    0.00    0.00    0.00    0.00    3.96
11:19:38      22   89.90    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00    2.02
11:19:38      23   89.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
11:19:38      24   88.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:38      25   88.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:38      26   88.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:38      27   89.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:38      28   89.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    4.00
11:19:38      29   88.12    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00    2.97
11:19:38      30   88.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:38      31   89.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00

11:19:38     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:19:39     all   56.78    0.00    1.38    0.00    0.00    0.00    0.00    0.00    0.00   41.84
11:19:39       0   56.57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.43
11:19:39       1   56.57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.43
11:19:39       2   56.57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.43
11:19:39       3   56.44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.56
11:19:39       4   56.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
11:19:39       5   57.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
11:19:39       6   56.57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.43
11:19:39       7   56.57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.43
11:19:39       8   56.57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.43
11:19:39       9   57.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
11:19:39      10   57.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
11:19:39      11   57.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
11:19:39      12   56.00    0.00   44.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:19:39      13   57.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
11:19:39      14   57.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
11:19:39      15   56.57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.43
11:19:39      16   57.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
11:19:39      17   56.57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.43
11:19:39      18   56.57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.43
11:19:39      19   57.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
11:19:39      20   57.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
11:19:39      21   57.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
11:19:39      22   57.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
11:19:39      23   57.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
11:19:39      24   57.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
11:19:39      25   57.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
11:19:39      26   57.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
11:19:39      27   57.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
11:19:39      28   57.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
11:19:39      29   57.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00
11:19:39      30   56.57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.43
11:19:39      31   57.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   43.00

11:19:39     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:19:40     all    0.66    0.00    2.47    0.00    0.00    0.00    0.00    0.00    0.00   96.88
11:19:40       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40      12   21.00    0.00   79.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:19:40      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:19:40      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:19:40     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:19:41     all    1.78    0.00    2.43    0.00    0.00    0.00    0.00    0.00    0.00   95.79
11:19:41       0    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
11:19:41       1    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:19:41       2    1.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.02
11:19:41       3    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:19:41       4    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:19:41       5    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:19:41       6    1.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.02
11:19:41       7    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:19:41       8    1.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.02
11:19:41       9    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:19:41      10    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:19:41      11    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:19:41      12   22.00    0.00   78.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:19:41      13    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:19:41      14    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
11:19:41      15    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:19:41      16    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
11:19:41      17    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:19:41      18    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:19:41      19    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:19:41      20    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:19:41      21    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:19:41      22    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
11:19:41      23    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:19:41      24    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:19:41      25    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:19:41      26    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
11:19:41      27    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:19:41      28    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:19:41      29    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:19:41      30    1.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.02
11:19:41      31    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00

11:19:41     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:19:42     all   90.11    0.00    8.26    0.00    0.00    0.00    0.00    0.00    0.00    1.63
11:19:42       0   91.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
11:19:42       1   92.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
11:19:42       2   90.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:42       3   90.10    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00    1.98
11:19:42       4   91.92    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00    1.01
11:19:42       5   92.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
11:19:42       6   89.90    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00    2.02
11:19:42       7   90.10    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00    1.98
11:19:42       8   89.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:42       9   89.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:42      10   88.12    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00    1.98
11:19:42      11   89.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:42      12   90.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
11:19:42      13   90.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:42      14   90.82    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00    1.02
11:19:42      15   90.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:42      16   90.91    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00    1.01
11:19:42      17   89.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
11:19:42      18   90.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:42      19   90.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:42      20   90.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
11:19:42      21   89.90    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00    2.02
11:19:42      22   91.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
11:19:42      23   90.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
11:19:42      24   90.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:42      25   89.90    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00    2.02
11:19:42      26   90.91    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:19:42      27   91.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
11:19:42      28   89.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:42      29   88.12    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00    1.98
11:19:42      30   91.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:19:42      31   90.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00

11:19:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:19:43     all   94.25    0.00    0.31    0.00    0.00    0.00    0.00    0.00    0.00    5.44
11:19:43       0   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:43       1   94.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.94
11:19:43       2   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
11:19:43       3   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
11:19:43       4   94.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.94
11:19:43       5   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
11:19:43       6   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95
11:19:43       7   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:43       8   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
11:19:43       9   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
11:19:43      10   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:43      11   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
11:19:43      12   94.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
11:19:43      13   95.96    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00    1.01
